Invoice/Item Number,Date,Store Name,Zip Code,Vendor Name,Item Number,Bottles Sold,Sale,Volume Sold
INV-29517200175,08/17/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,MOET HENNESSY USA,48099,12,116.88,0.63
INV-29506200022,08/17/2020,HY-VEE #4 / WDM,50265,DIAGEO AMERICAS,37998,18,398.34,8.32
INV-29430900151,08/12/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PRESTIGE WINE & SPIRITS GROUP,75212,2,14.52,0.02
INV-29511100065,08/17/2020,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,77683,12,148.56,2.37
INV-29461600073,08/13/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,10933,3,20.25,0.59
INV-29599800120,08/19/2020,HY-VEE #7 / CEDAR RAPIDS,52411,luxco inc,79336,2,15.0,0.39
INV-29446500114,08/13/2020,HY-VEE #4 / WDM,50265,SAZERAC COMPANY  INC,32462,6,112.5,1.18
INV-29539300051,08/18/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC NORTH AMERICA,21236,6,145.08,1.18
INV-29483000167,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PROXIMO,89194,4,33.0,0.39
INV-29506200027,08/17/2020,HY-VEE #4 / WDM,50265,SAZERAC NORTH AMERICA,84226,10,90.0,0.13
INV-29446500074,08/13/2020,HY-VEE #4 / WDM,50265,SAZERAC NORTH AMERICA,57148,12,117.0,5.54
INV-29446500081,08/13/2020,HY-VEE #4 / WDM,50265,SAZERAC COMPANY  INC,64866,12,162.0,2.37
INV-29539300157,08/18/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PROXIMO,59163,6,90.36,2.77
INV-29483000230,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC COMPANY  INC,69715,3,38.97,0.59
INV-29517900084,08/17/2020,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,82866,12,117.0,2.37
INV-29517200059,08/17/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,HEAVEN HILL BRANDS,56006,3,27.0,0.59
INV-29539300164,08/18/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,CAMPARI AMERICA,64636,1,24.75,0.19
INV-29539300216,08/18/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,CONSTELLATION BRANDS INC,88095,,37.2,0.39
INV-29517900011,08/17/2020,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,19064,,66.0,0.79
INV-29483000009,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,11297,12,340.08,3.17
INV-29539300204,08/18/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,BROWN FORMAN CORP.,86691,2,27.18,0.02
INV-29446500028,08/13/2020,HY-VEE #4 / WDM,50265,HEAVEN HILL BRANDS,44258,12,135.0,2.37
INV-29539300158,08/18/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,GEMINI SPIRITS,62405,6,49.5,2.77
INV-29509600080,08/17/2020,HY-VEE #7 / CEDAR RAPIDS,52411,mccormick distilling co.,40656,,31.5,0.59
INV-29517900083,08/17/2020,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,82846,,117.0,2.37
INV-29509600094,08/17/2020,HY-VEE #7 / CEDAR RAPIDS,52411,e & j gallo winery,52596,3,29.25,0.59
INV-29517900006,08/17/2020,HY-VEE FOOD STORE / CORALVILLE,52241,BACARDI USA INC,43031,2,16.62,0.02
INV-29430900061,08/12/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,LUXCO INC,75087,24,180.0,6.34
INV-29430900030,08/12/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PERNOD RICARD USA,26667,6,224.82,1.18
INV-29446500006,08/13/2020,HY-VEE #4 / WDM,50265,BROWN FORMAN CORP.,26585,4,51.0,0.39
INV-29483000077,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,BROWN FORMAN CORP.,26906,6,248.34,1.18
INV-29445400096,08/13/2020,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,77848,12,166.56,3.17
INV-29599800126,08/19/2020,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,82637,6,70.86,1.58
INV-29539100008,08/18/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SUGARLANDS DISTILLING COMPANY LLC,977309,6,121.68,1.18
INV-29517900041,08/17/2020,HY-VEE FOOD STORE / CORALVILLE,52241,HEAVEN HILL BRANDS,52316,12,108.0,2.37
INV-29430900218,08/12/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,CHATHAM IMPORTS INC,27060,3,99.42,0.59
INV-29445400055,08/13/2020,HY-VEE #3 / BDI / DES MOINES,50320,bacardi usa inc,43137,12,171.0,3.17
INV-29483000073,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,17086,12,297.0,2.37
INV-29511100067,08/17/2020,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,82607,12,141.72,3.17
INV-29483000051,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,MHW LTD,42240,12,169.56,2.37
INV-29599800122,08/19/2020,HY-VEE #7 / CEDAR RAPIDS,52411,mhw ltd,80015,,28.26,0.39
INV-29593400032,08/19/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,19068,6,189.0,2.77
INV-29537300006,08/18/2020,HY-VEE #3 / BDI / DES MOINES,50320,"foundry distilling company, llc",26243,6,273.0,1.18
INV-29593400182,08/19/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,CONSTELLATION BRANDS INC,53214,6,28.98,0.59
INV-29506200018,08/17/2020,HY-VEE #4 / WDM,50265,FIFTH GENERATION INC,38177,12,228.12,3.17
INV-29509600045,08/17/2020,HY-VEE #7 / CEDAR RAPIDS,52411,luxco inc,29728,6,58.5,2.77
INV-29461600111,08/13/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,REMY COINTREAU USA INC,50686,4,43.44,0.79
INV-29446500105,08/13/2020,HY-VEE #4 / WDM,50265,JDSO INC / RED BOOT DISTILLERY,36989,12,62.88,2.37
INV-29517200099,08/17/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PERNOD RICARD USA,5924,6,157.44,1.18
INV-29511100104,08/17/2020,HY-VEE #3 / BDI / DES MOINES,50320,sazerac north america,64601,12,202.56,2.37
INV-29446500082,08/13/2020,HY-VEE #4 / WDM,50265,CAMPARI AMERICA,65126,3,104.91,0.59
INV-29517200108,08/17/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,DIAGEO AMERICAS,5288,6,202.5,2.77
INV-29517200154,08/17/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,SAZERAC COMPANY  INC,64870,,194.4,3.8
INV-29511100096,08/17/2020,HY-VEE #3 / BDI / DES MOINES,50320,bacardi usa inc,88296,96,3960.0,19.02
INV-29509600089,08/17/2020,HY-VEE #7 / CEDAR RAPIDS,52411,moet hennessy usa,48105,3,49.47,0.29
INV-29430900034,08/12/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PERNOD RICARD USA,15627,24,701.28,6.34
INV-29537300002,08/18/2020,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,44476,36,378.0,7.13
INV-29461600162,08/13/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,"MAST-JAGERMEISTER US, INC",65254,,21.16,0.19
INV-29483000239,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PERNOD RICARD USA,15622,72,377.28,3.8
INV-29564800023,08/18/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,william grant & sons inc,15940,2,45.0,0.39
INV-29517200055,08/17/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,HEAVEN HILL BRANDS,52318,6,107.94,2.77
INV-29509600025,08/17/2020,HY-VEE #7 / CEDAR RAPIDS,52411,sazerac company  inc,18006,12,234.0,2.37
INV-29539300100,08/18/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,MCCORMICK DISTILLING CO.,36908,6,67.26,2.77
INV-29446500113,08/13/2020,HY-VEE #4 / WDM,50265,PRESTIGE WINE & SPIRITS GROUP,15895,6,157.5,1.18
INV-29509600122,08/17/2020,HY-VEE #7 / CEDAR RAPIDS,52411,sazerac company  inc,69636,12,155.88,2.37
INV-29446500048,08/13/2020,HY-VEE #4 / WDM,50265,GEMINI SPIRITS,62400,,49.5,2.77
INV-29483000182,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,E & J GALLO WINERY,40193,3,33.75,0.59
INV-29539300230,08/18/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,100413,2,180.0,0.02
INV-29483000186,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,77378,3,37.14,0.59
INV-29609200032,08/20/2020,HY-VEE #3 / BDI / DES MOINES,50320,proximo,34995,36,537.84,7.13
INV-29564800003,08/18/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,10628,3,65.25,1.38
INV-29483000026,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,MISSISSIPPI RIVER DISTIL,40569,12,163.68,1.18
INV-29564800042,08/18/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,19486,3,94.5,0.59
INV-29682600008,08/24/2020,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,89781,1,8.1,0.01
INV-29483000071,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,LUXCO INC,85606,12,90.0,2.37
INV-29674100094,08/24/2020,HY-VEE #7 / CEDAR RAPIDS,52411,sazerac company  inc,69611,3,38.97,0.59
INV-29461600062,08/13/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,MHW LTD,80487,3,45.0,0.59
INV-29509600050,08/17/2020,HY-VEE #7 / CEDAR RAPIDS,52411,luxco inc,34546,,31.5,0.59
INV-29564800262,08/18/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,86112,12,42.0,3.17
INV-29593400024,08/19/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,LUXCO INC,21206,12,153.0,2.37
INV-29483000139,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC COMPANY  INC,59037,3,19.62,0.79
INV-29598700174,08/19/2020,HY-VEE FOOD STORE / CORALVILLE,52241,BACARDI USA INC,43127,12,171.0,3.17
INV-29593400132,08/19/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PERNOD RICARD USA,87151,2,12.06,0.02
INV-29446500037,08/13/2020,HY-VEE #4 / WDM,50265,LUXCO INC,36305,12,60.12,2.37
INV-29483000088,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC COMPANY  INC,86886,12,186.0,2.37
INV-29430900173,08/12/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,27780,2,16.2,0.02
INV-29599800119,08/19/2020,HY-VEE #7 / CEDAR RAPIDS,52411,luxco inc,78866,2,15.0,0.39
INV-29638000140,08/21/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PROXIMO,34972,2,29.88,0.39
INV-29602400058,08/19/2020,HY-VEE #4 / WDM,50265,JDSO INC / RED BOOT DISTILLERY,37178,,63.0,2.77
INV-29430900014,08/12/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DIAGEO AMERICAS,58801,6,99.0,2.77
INV-29598700141,08/19/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC NORTH AMERICA,35318,6,62.28,2.77
INV-29564800145,08/18/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,phillips beverage,41694,4,45.0,1.05
INV-29598700082,08/19/2020,HY-VEE FOOD STORE / CORALVILLE,52241,LUXCO INC,68846,,162.0,2.37
INV-29593400188,08/19/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,BROWN FORMAN CORP.,89339,,81.0,0.39
INV-29483000020,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,MCCORMICK DISTILLING CO.,36904,,64.8,2.37
INV-29517900017,08/17/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC COMPANY  INC,31296,5,33.75,0.99
INV-29446500041,08/13/2020,HY-VEE #4 / WDM,50265,LUXCO INC,86250,12,48.12,2.37
INV-29598700068,08/19/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC COMPANY  INC,67267,,211.56,3.17
INV-29483000085,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,FOUR ROSES DISTILLERY,18348,,145.56,1.18
INV-29446500080,08/13/2020,HY-VEE #4 / WDM,50265,SAZERAC NORTH AMERICA,64601,6,101.28,1.18
INV-29446500117,08/13/2020,HY-VEE #4 / WDM,50265,PARK STREET IMPORTS,63344,12,108.0,1.18
INV-29598700152,08/19/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PHILLIPS BEVERAGE,37338,6,103.5,2.77
INV-29609200051,08/20/2020,HY-VEE #3 / BDI / DES MOINES,50320,e & j gallo winery,40599,12,135.0,2.37
INV-29598700081,08/19/2020,HY-VEE FOOD STORE / CORALVILLE,52241,MISSISSIPPI RIVER DISTIL,80236,6,91.56,1.18
INV-29564800094,08/18/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,pernod ricard usa,34008,,179.94,2.77
INV-29602400096,08/19/2020,HY-VEE #4 / WDM,50265,BACARDI USA INC,88296,12,495.0,2.37
INV-29430900214,08/12/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,MHW LTD,42240,6,84.78,1.18
INV-29593400077,08/19/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC COMPANY  INC,65013,36,270.0,0.47
INV-29602400088,08/19/2020,HY-VEE #4 / WDM,50265,JIM BEAM BRANDS,88556,12,189.0,2.37
INV-29638000204,08/21/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC COMPANY  INC,69611,4,51.96,0.79
INV-29599800129,08/19/2020,HY-VEE #7 / CEDAR RAPIDS,52411,ole smoky distillery llc,86843,6,90.0,1.18
INV-29598700151,08/19/2020,HY-VEE FOOD STORE / CORALVILLE,52241,HEAVEN HILL BRANDS,40053,12,153.0,2.37
INV-29609200030,08/20/2020,HY-VEE #3 / BDI / DES MOINES,50320,pernod ricard usa,34117,36,809.64,9.51
INV-29445400064,08/13/2020,HY-VEE #3 / BDI / DES MOINES,50320,phillips beverage,45419,,80.16,3.17
INV-29483000033,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,34856,12,126.0,2.37
INV-29483000240,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PERNOD RICARD USA,15627,24,701.28,6.34
INV-29593400142,08/19/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JEM BEVERAGE COMPANY,39706,3,19.8,0.03
INV-29602400127,08/19/2020,HY-VEE #4 / WDM,50265,OLE SMOKY DISTILLERY LLC,87043,4,60.0,0.79
INV-29483000102,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PROXIMO,58875,,99.36,2.77
INV-29539300115,08/18/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,HEAVEN HILL BRANDS,39555,3,18.96,0.03
INV-29598700019,08/19/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PARK STREET IMPORTS,65426,3,63.45,0.59
INV-29461600008,08/13/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PERNOD RICARD USA,15628,6,292.32,2.77
INV-29599800099,08/19/2020,HY-VEE #7 / CEDAR RAPIDS,52411,luxco inc,63530,30,270.0,13.86
INV-29446500104,08/13/2020,HY-VEE #4 / WDM,50265,CHATHAM IMPORTS INC,27060,6,198.84,1.18
INV-29609200056,08/20/2020,HY-VEE #3 / BDI / DES MOINES,50320,heaven hill brands,43027,12,134.88,3.17
INV-29446500067,08/13/2020,HY-VEE #4 / WDM,50265,PHILLIPS BEVERAGE,37348,12,136.8,5.54
INV-29602400148,08/19/2020,HY-VEE #4 / WDM,50265,GEMINI SPIRITS,87380,2,35.26,0.39
INV-29564800063,08/18/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,brown forman corp.,26586,2,60.04,0.39
INV-29593400016,08/19/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PROXIMO,15830,12,252.0,2.37
INV-29564800232,08/18/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,77637,4,49.52,0.79
INV-29517200040,08/17/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,LUXCO INC,36305,12,60.12,2.37
INV-29461500010,08/13/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,HEAVEN HILL BRANDS,17913,1,37.5,0.19
INV-29539300143,08/18/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,REMY COINTREAU USA INC,50686,1,10.86,0.19
INV-29622800083,08/20/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,MCCORMICK DISTILLING CO.,36904,,129.6,4.75
INV-29461600028,08/13/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,LAIRD & COMPANY,29998,6,66.0,2.77
INV-29593400045,08/19/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,89787,12,213.0,3.17
INV-29564800146,08/18/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,41848,6,157.5,2.77
INV-29609200066,08/20/2020,HY-VEE #3 / BDI / DES MOINES,50320,bacardi usa inc,43507,12,180.0,2.37
INV-29564800092,08/18/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,pernod ricard usa,32235,4,38.96,0.79
INV-29483000014,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PRESTIGE WINE & SPIRITS GROUP,36591,6,44.58,0.07
INV-29609200091,08/20/2020,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,77703,12,148.56,2.37
INV-29609200001,08/20/2020,HY-VEE #3 / BDI / DES MOINES,50320,heaven hill brands,10550,,121.56,2.37
INV-29609200064,08/20/2020,HY-VEE #3 / BDI / DES MOINES,50320,sazerac north america,44217,,72.0,3.17
INV-29602400141,08/19/2020,HY-VEE #4 / WDM,50265,BACARDI USA INC,4876,2,60.0,0.39
INV-29430900002,08/12/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PROXIMO,58838,6,78.66,2.77
INV-29609200074,08/20/2020,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,64418,12,296.88,2.37
INV-29430900091,08/12/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,MCCORMICK DISTILLING CO.,36904,,64.8,2.37
INV-29599800118,08/19/2020,HY-VEE #7 / CEDAR RAPIDS,52411,sazerac company  inc,77786,2,34.32,0.39
INV-29483000154,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PHILLIPS BEVERAGE,14474,2,25.02,0.39
INV-29676300022,08/24/2020,HY-VEE #3 / BDI / DES MOINES,50320,stoli group,34747,,287.52,3.17
INV-29483000029,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,JIM BEAM BRANDS,34578,12,180.0,5.54
INV-29511100038,08/17/2020,HY-VEE #3 / BDI / DES MOINES,50320,bacardi usa inc,43387,24,176.16,6.34
INV-29564800179,08/18/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,moet hennessy usa,48105,2,32.98,0.19
INV-29511100088,08/17/2020,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,89787,12,213.0,3.17
INV-29598700098,08/19/2020,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,25877,12,90.0,3.17
INV-29430900221,08/12/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PERNOD RICARD USA,15606,3,157.41,0.59
INV-29564800009,08/18/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,11298,3,143.97,1.38
INV-29599800130,08/19/2020,HY-VEE #7 / CEDAR RAPIDS,52411,proximo,87408,12,199.32,2.37
INV-29598700047,08/19/2020,HY-VEE FOOD STORE / CORALVILLE,52241,E & J GALLO WINERY,87643,3,56.25,0.59
INV-29599800017,08/19/2020,HY-VEE #7 / CEDAR RAPIDS,52411,four roses distillery,18350,,190.56,1.18
INV-29461600004,08/13/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,84456,12,90.0,2.37
INV-29430900134,08/12/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DIAGEO AMERICAS,43285,12,163.08,2.37
INV-29564800153,08/18/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,bacardi usa inc,43051,2,24.78,0.39
INV-29602400138,08/19/2020,HY-VEE #4 / WDM,50265,PERNOD RICARD USA,15658,3,74.22,0.59
INV-29430900105,08/12/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DIAGEO AMERICAS,77632,,148.56,2.37
INV-29598700066,08/19/2020,HY-VEE FOOD STORE / CORALVILLE,52241,MANGO BOTTLING,72448,12,108.0,1.18
INV-29609200042,08/20/2020,HY-VEE #3 / BDI / DES MOINES,50320,luxco inc,36307,36,218.88,9.51
INV-29517200168,08/17/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,CONSTELLATION BRANDS INC,53213,12,35.28,0.63
INV-29622800094,08/20/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,68036,4,98.96,0.79
INV-29483000113,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,LUXCO INC,31658,6,64.02,2.77
INV-29461600137,08/13/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,HEAVEN HILL BRANDS,40329,2,43.48,0.92
INV-29606200016,08/20/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC NORTH AMERICA,57157,6,58.5,2.77
INV-29509600134,08/17/2020,HY-VEE #7 / CEDAR RAPIDS,52411,luxco inc,82147,3,22.5,0.79
INV-29564800192,08/18/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac north america,57148,6,58.5,2.77
INV-29446500061,08/13/2020,HY-VEE #4 / WDM,50265,PERNOD RICARD USA,28088,6,202.44,2.77
INV-29598700100,08/19/2020,HY-VEE FOOD STORE / CORALVILLE,52241,LAIRD & COMPANY,23828,6,68.58,2.77
INV-29564800246,08/18/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,mhw ltd,80486,2,30.0,0.39
INV-29564800231,08/18/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,mango bottling,77545,2,18.0,0.19
INV-29593400081,08/19/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DIAGEO AMERICAS,28867,12,279.0,3.17
INV-29483000138,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,CHARLES JACQUIN ET CIE,56957,,23.76,0.79
INV-29445400115,08/13/2020,HY-VEE #3 / BDI / DES MOINES,50320,bacardi usa inc,34422,48,1638.24,12.68
INV-29461600010,08/13/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC NORTH AMERICA,8828,6,90.0,2.77
INV-29602400010,08/19/2020,HY-VEE #4 / WDM,50265,SAZERAC NORTH AMERICA,57125,6,58.5,2.77
INV-29564300003,08/18/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,ole smoky distillery llc,86839,6,90.0,1.18
INV-29598700095,08/19/2020,HY-VEE FOOD STORE / CORALVILLE,52241,LUXCO INC,21215,6,90.0,1.18
INV-29564800283,08/18/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,gemini spirits,89496,4,36.0,0.79
INV-29461600077,08/13/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,MISSISSIPPI RIVER DISTIL,28131,3,72.0,0.59
INV-29599800100,08/19/2020,HY-VEE #7 / CEDAR RAPIDS,52411,disaronno international,64136,2,43.54,0.39
INV-29445400114,08/13/2020,HY-VEE #3 / BDI / DES MOINES,50320,luxco inc,89447,84,876.96,22.19
INV-29539200010,08/18/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,BROWN FORMAN CORP.,26585,24,306.0,2.37
INV-29564800055,08/18/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,22788,,72.0,2.77
INV-29461600009,08/13/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,BACARDI USA INC,4867,12,315.0,3.17
INV-29539300184,08/18/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,HEAVEN HILL BRANDS,73747,1,9.45,0.01
INV-29602400156,08/19/2020,HY-VEE #4 / WDM,50265,DIAGEO AMERICAS,11290,1,11.03,0.01
INV-29430900062,08/12/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,15248,6,85.5,2.77
INV-29599800053,08/19/2020,HY-VEE #7 / CEDAR RAPIDS,52411,e & j gallo winery,36618,2,22.5,0.39
INV-29638000017,08/21/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,JDSO INC / RED BOOT DISTILLERY,29423,6,59.88,2.77
INV-29593400035,08/19/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,OLE SMOKY DISTILLERY LLC,86843,6,90.0,1.18
INV-29509600117,08/17/2020,HY-VEE #7 / CEDAR RAPIDS,52411,"mast-jagermeister us, inc",65256,,234.0,2.37
INV-29564800025,08/18/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,16518,,106.2,2.77
INV-29593400036,08/19/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,OLE SMOKY DISTILLERY LLC,87043,6,90.0,1.18
INV-29609200121,08/20/2020,HY-VEE #3 / BDI / DES MOINES,50320,sazerac company  inc,64858,,675.0,0.19
INV-29564800252,08/18/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,82606,4,39.0,0.79
INV-29676300118,08/24/2020,HY-VEE #3 / BDI / DES MOINES,50320,brown forman corp.,26827,660,18704.4,174.35
INV-29564800129,08/18/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,campari america,37988,2,45.0,0.92
INV-29598700161,08/19/2020,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,44456,12,126.0,2.37
INV-29517900059,08/17/2020,HY-VEE FOOD STORE / CORALVILLE,52241,E & J GALLO WINERY,31493,12,162.0,2.37
INV-29483000214,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,JIM BEAM BRANDS,16416,2,40.5,0.39
INV-29511100078,08/17/2020,HY-VEE #3 / BDI / DES MOINES,50320,campari america,65127,12,459.96,3.17
INV-29593400129,08/19/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC NORTH AMERICA,84172,2,18.0,0.02
INV-29622800159,08/20/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,E & J GALLO WINERY,31493,3,40.5,0.59
INV-29564500001,08/18/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,e & j gallo winery,4825,4,210.0,0.79
